iata,icao,faa,latitude,longitude
,,,26.6785888900001,-100.17025833
,,,25.79435556,-100.44633611
,,,26.3338944400001,-99.54260556
,,,27.9745916700001,-101.21248056
,,,14.9992305600001,145.61935
,,,14.1743500000001,145.24111944
,PLCH,,1.98625556000007,-157.34997778
,,AK96,57.516409722,-157.385951389
,,CN99,37.546444444,-121.158577778
,,CA74,37.7313263890001,-121.335588889
,,95CN,34.471747222,-117.296813889
,,FL56,26.0455000000001,-80.215833333
,,FL91,25.6299500000001,-80.344205556
,,FL14,27.765,-82.640555556
,,IN35,39.3441750000001,-85.477555556
,,IN84,39.4250527780001,-86.404613889
,,LA81,32.629847222,-93.6576277779999
,,LA58,29.95935,-90.0827305559999
,,LA80,30.265672222,-91.219230556
,,LA02,29.4949888890001,-89.7121749999999
,,40MI,43.1757277780001,-84.841241667
,,63MT,45.7151388890001,-108.575416667
,,L51,47.7263333330001,-108.875041667
,,NR42,35.452222222,-81.459061111
,,NR77,35.4861111110001,-78.850277778
BWW,KBWW,,46.1655193060001,-103.30074275
,,NH48,42.9849444440001,-71.4377222219999
,,2NH1,42.860138889,-71.487833333
,,3NH2,42.9737638890001,-72.0847277779999
,,8NK8,43.5650000000001,-73.608611111
,,8NK3,42.971944444,-73.805833333
,,8NY8,43.0486111110001,-75.292222222
,,OK44,36.8571027780001,-95.4729444439999
,,OK52,35.455,-94.8172222219999
,,OK53,36.161111111,-95.993333333
,,3PS3,40.8063888890001,-75.321666667
,,3PS6,40.622638889,-75.900833333
,,3PN4,41.0126861110001,-80.351711111
,,TS40,28.3109527780001,-99.706530556
,,40TE,30.7886722220001,-97.6556944439999
,,32TX,30.792005556,-104.250855556
,,6TX1,30.7288333330001,-99.340180556
,,TX88,32.159919444,-98.9478
,,2TX9,31.327813889,-98.804769444
,,6TX2,29.550480556,-99.5162247219999
,,7VA7,37.5613888890001,-77.462222222
,,3AK1,61.937983333,-147.170080556
,,8AK4,55.3674833330001,-131.715811111
,,0AK8,61.4268777780001,-142.978833333
,,AZ11,34.102413889,-110.960336111
,,FL40,27.120972222,-81.802691667
,,FA02,26.309891667,-81.2273
,,GA97,32.501277778,-83.749611111
,,IL16,38.685947222,-87.544366667
,,IN32,40.955277778,-86.906111111
,,MA66,42.3490374720001,-71.063224056
,,83MI,42.612111111,-83.275861111
,,28MN,44.5681000000001,-92.757016667
,,05MT,45.8166277780001,-111.152141667
,,42NR,35.4259555560001,-78.809438889
,,41ND,48.1405111110001,-101.147366667
,,25NH,44.2324166670001,-71.716305556
,,9NM9,32.9895472220001,-106.969468056
,,9NK2,42.5425138890001,-75.527022222
,,1OH4,41.4696640000001,-81.981167
,,85OH,41.3765611110001,-83.666708333
,,82OH,41.4742416670001,-84.5579861109999
,,OH06,41.4119777780001,-84.087580556
,,OH08,41.223684861,-82.603417472
,,23OH,40.544662944,-84.372384167
,,OH81,39.928752333,-83.817517278
,,0OH4,40.085817917,-84.2288735559999
,,4OH5,41.301247,-81.436882
,,4PS2,40.232227778,-75.4363361109999
,,28PA,40.322061111,-76.100622222
GZN,KGZN,,32.3658333330001,-99.0236944439999
,,UT66,37.1735555560001,-113.345611111
,,4WI3,45.5380555560001,-92.023055556
,,6AR0,35.060555833,-92.116111
,,68AR,35.934094444,-94.415925
,,FD10,27.7897,-81.6531666669999
,,FD96,28.8340277780001,-82.3353611109999
,,IL35,40.6423694440001,-89.272738889
,,24IN,39.2363888890001,-85.693055556
,,3KS2,37.060469444,-96.998711111
,,1KT8,37.643291667,-84.776083333
,,22T,42.033848639,-83.8783535279999
,,MO48,38.3373083330001,-91.4213861109999
,,35MT,45.861833333,-108.646833333
,,NM05,31.90927,-106.641103333
,,3SD2,44.109105556,-102.957513889
,,VA20,37.5675930560001,-75.793859722
,,02AZ,32.520869444,-111.335794444
,,1FD5,25.9704861110001,-80.145
,,7FA8,30.5256000000001,-83.858258333
,,FD40,27.2718694440001,-80.681786111
,,3KY0,38.0522222220001,-84.219166667
,,23MO,39.4704888890001,-93.0899319439999
,,21MT,45.748061111,-111.06985
HSG,KHSG,,43.713611111,-108.389694444
,,8AK0,64.8308555560001,-147.660455556
,,5AK4,62.032805556,-146.674966667
,,3AK0,55.3625000000001,-131.709444444
,,35AR,35.311805556,-91.8756361109999
,,AZ66,33.3405472220001,-109.494465278
,,CA02,39.389126806,-123.339293611
,,1DE4,39.455555556,-75.6838888889999
,,07FL,28.876888889,-82.4910833329999
,,IA28,42.359583333,-92.762972222
,,44IN,40.12375,-87.2104666669999
,,LA15,30.6234166670001,-91.0323611109999
,,6MI2,42.6655555560001,-85.987777778
,,20MN,45.1340555560001,-93.481638889
,,20MO,36.7043355000001,-93.3698033329999
,,2MO6,37.2315166670001,-94.311280556
,,MO60,38.529444444,-90.476666667
,,MO59,38.903641667,-94.331558333
,,46MO,37.682161444,-92.633673389
,,22MO,38.095730556,-93.55195
,,85MO,37.117613889,-93.0296499999999
,,47MO,37.953231611,-91.786513472
,,MO52,38.1964583330001,-91.17
,,3MT5,46.132166667,-112.957236111
,,MT40,45.7877777780001,-108.727222222
,,3MT6,45.634272222,-111.114330556
,,2NE2,40.3800555560001,-96.19685
,,2OK6,36.7241666670001,-95.342055556
,,18SD,44.7026527780001,-99.070972222
,,65TA,32.7486111110001,-97.117222222
,,64TA,32.8800000000001,-97.5320833329999
,,87TX,32.110586111,-97.356180556
,,41TX,30.974736111,-98.6425972219999
,,4TA9,32.333055556,-97.4377777779999
,,7TE8,28.2095,-98.8337333329999
,,6TA4,29.889533333,-95.0584527779999
,,96TX,29.2778277780001,-95.351827778
,,0TA3,32.930072222,-97.309069444
,,3TX8,30.262777778,-98.880611111
,,89TX,29.3080555560001,-94.769166667
,,0TA1,29.788694444,-95.691555556
,,6TA8,30.8318333330001,-97.670238889
,,XA55,32.5923888890001,-96.317652778
,,5TX1,30.793127778,-99.216586111
,,8TX6,30.940391667,-99.189913889
,,02TX,31.6127222220001,-94.6475833329999
,,73TX,30.5695277780001,-95.482361111
,,45TX,29.5783952780001,-95.391426528
,,57TX,30.9403625,-95.358955556
,,10X,29.4614819440001,-100.114289167
,,8TA4,32.7452222220001,-97.661694444
,,2TS9,32.757416667,-96.057222222
,,81TX,32.8368055560001,-95.245913889
,,4WI6,43.0208415280001,-91.111324444
,,AA08,61.594722222,-149.153888889
,,92CN,33.7855555560001,-116.379055556
,,CN93,35.2938888890001,-120.666111111
,,CN88,38.3887500000001,-121.940416667
,,0FA3,27.075833333,-81.0711666669999
,,45FA,26.7516666670001,-80.9411388889999
,,0FA6,26.398333333,-81.4146666669999
,,46FA,30.2916666670001,-87.469444444
,,24FD,28.144722222,-81.475555556
,,FD69,28.5734722220001,-81.594944444
,,IL60,42.131413889,-88.699813889
,,IL66,38.753858333,-89.6679055559999
,,0JY9,38.4223500000001,-83.752575
,,9JY9,37.2784444440001,-83.229097222
,,5JY9,37.8527777780001,-82.546111111
,,8JY8,38.158822222,-84.180336111
,,7JY7,37.0570555560001,-85.0674999999999
,,63LA,30.4181944440001,-91.0758611109999
,,26MD,39.259494444,-76.566219444
,,36MN,44.583055556,-92.9438888889999
,,MN72,45.3739,-94.7166
,,MN88,44.2288888890001,-94.415277778
,,MN99,47.039305556,-91.667833333
,,0MS7,30.4021277780001,-89.3253583329999
,,1OK1,35.824736111,-97.8050499999999
HYI,KHYI,,29.89275,-97.8629999999999
,,8TA7,32.497638889,-97.368791667
,,9TS3,28.0855722220001,-99.620825
,,TA82,31.061066667,-95.7514944439999
,,TS75,30.3176361110001,-95.8579875
,,TS57,29.2423277780001,-95.980636111
,,45VA,38.819958333,-77.641252778
,,WI12,44.0168166670001,-89.2025166669999
,,WI90,45.654366667,-87.955158333
,,15WV,39.642925,-78.201002778
,,42AL,32.0934833330001,-88.2101916669999
,,91AL,33.186619444,-86.6267999999999
,,37AL,33.6038361110001,-86.3029472219999
,,20IA,41.5222666670001,-93.801033333
,,60IL,40.839722222,-90.8052777779999
,,43IL,41.8621305560001,-87.670266667
,,53IL,41.2313888890001,-89.452222222
,,30KS,38.0248375,-97.733922222
,,9AL1,33.4202777780001,-86.669444444
,,45AZ,34.9133055560001,-114.580077778
,,51CO,40.0762777780001,-105.925777778
,,70GA,34.839444444,-84.336111111
,,28GA,32.6061111110001,-83.7588888889999
,,45GA,33.2398870000001,-84.266486
,,75GA,32.8439666670001,-83.8240222219999
,,54GA,30.862,-83.285666667
,,40ID,43.3142222220001,-114.905222222
,,25ID,44.890833333,-116.103055556
,,50KT,37.728097222,-82.770080556
,,46LA,32.606986111,-91.382777778
,,9NC6,35.021944444,-79.148888889
,,7NC6,34.9509722220001,-78.509277778
,,OH11,39.3582931110001,-84.369061389
,,25OK,34.3144444440001,-97.9955555559999
,,5TN5,36.333888889,-82.480277778
,,74TA,30.234452778,-98.171247222
,,0TA8,30.6708333330001,-99.331944444
,,84AK,61.587247222,-149.334530556
,,4AL1,33.2944444440001,-85.480277778
,,7CO5,39.579166667,-104.725655556
,,57CO,40.522222222,-105.008333333
,,43CO,38.8085083330001,-107.635219444
,,IA42,42.3137236110001,-92.411691667
,,75IN,40.1588305560001,-87.4893472219999
,,80IN,40.9056944440001,-85.490055556
,,21IN,38.1194444440001,-86.765277778
,,63KS,39.779366667,-96.0041277779999
,,2KT4,36.797027778,-85.966944444
,,05KT,38.1882027780001,-84.927502778
,,15KT,37.1336111110001,-83.758055556
,,20KT,37.6806388890001,-86.469319444
,,02KT,38.1814416670001,-83.4433194439999
,,08KT,37.6283333330001,-87.9469999999999
,,10KT,38.7098888890001,-84.9151666669999
,,55LA,30.6183055560001,-91.9458888889999
,,40MA,42.6482222220001,-71.3426388889999
,,18ND,46.7790944440001,-100.514855556
,,3NH4,43.0646100000001,-70.791505139
,,OK70,35.4305722220001,-98.257680556
,,22UT,37.0251555560001,-111.62975
,,15UT,40.9721416670001,-111.704436111
,,20UT,40.5683333330001,-112.297222222
,,18UT,40.552280556,-112.293822222
,,60LA,32.339155556,-90.976877778
,,5MD3,39.6229555560001,-77.6861499999999
,,21ME,43.677205556,-70.4226166669999
,,80MI,42.944388889,-85.512666667
,,42MI,43.2911083330001,-83.7405388889999
,,67MI,41.9978750000001,-85.853483333
,,49MI,45.1606833330001,-83.7409499999999
,,55MN,45.863075,-94.133921667
,,63MO,37.037219861,-94.5110636109999
,,2ND5,47.6419916670001,-100.821241667
,,2NE3,40.606330556,-96.621313889
,,5TN2,36.374519444,-82.389913889
,,10CL,33.6716916670001,-117.874761111
,,3FA6,28.662544444,-82.1075083329999
,,44FD,26.050747222,-80.210888889
,,60FA,27.083055556,-81.083055556
,,82FD,28.4468027780001,-81.451025
,,54FD,28.3675000000001,-81.076111111
,,FA84,28.1250000000001,-82.726944444
,,58FA,27.786972222,-82.3457222219999
,,56FA,26.212022222,-80.255691667
,,IL10,38.084722222,-89.348277778
,,57KS,39.315047222,-95.993466667
,,00MI,43.0158222220001,-83.518347222
,,44MT,45.640183333,-109.31215
,,36MT,46.798694444,-108.809888889
,,10NR,34.9760000000001,-80.5256388889999
,,50NR,35.922221639,-77.5548223329999
,,20NR,34.963055556,-80.7635
,,16ND,46.6967750000001,-100.596788889
,,13NH,43.4238888890001,-71.248722222
,,50NH,43.5557055560001,-71.3079194439999
,,29NH,42.9986111110001,-71.335277778
,,65NH,43.208861111,-71.9163055559999
,,70NH,43.2649166670001,-71.548416667
,,58NH,42.9553333330001,-71.093333333
,,51NH,43.1748055560001,-71.283
,,60NH,43.8086111110001,-71.091666667
,,33NH,43.144416667,-71.853611111
,,63NH,44.1417222220001,-71.181111111
,,44NH,43.5279444440001,-71.464138889
,,56NH,43.4811111110001,-71.0568611109999
,,46NH,43.8600277780001,-72.095886111
,,32NH,43.838411111,-71.885827778
,,90NH,43.637244444,-71.153133333
,,60NJ,40.2766111110001,-74.177
,,80NJ,39.899777778,-74.935472222
,,19NJ,39.913666667,-74.928972222
,,10NV,36.2143472220001,-115.248402778
,,80NY,40.9230555560001,-72.278333333
,,54NY,41.3018916670001,-74.384086111
,,16SD,43.9905555560001,-97.1174999999999
,,49TA,30.486913889,-96.786466667
,,31TA,30.204127778,-95.4526333329999
,,ID67,43.860680556,-116.262708333
,,3LA4,29.7996805560001,-92.803536111
,,56AR,34.640883333,-92.3043499999999
,,88IL,39.9422777780001,-88.7332777779999
,,IL33,38.170666667,-88.6006944439999
,,LA85,32.4236805560001,-93.715936111
,,9MS9,31.2025444440001,-89.749755556
,,NM03,36.6621388890001,-105.720208333
,,PA39,39.959166667,-75.197777778
,,5TN0,36.011080556,-87.328913889
,,4TN5,36.150833333,-82.6324999999999
,,WT24,47.522777778,-117.538055556
,,WT04,47.517222222,-117.534166667
,,WA47,48.591455556,-122.2592
,,52WT,46.022883333,-118.54375
,,AZ69,31.8072222220001,-111.009444444
,,33CT,41.6094444440001,-73.239722222
,,4GA0,32.123486111,-84.129966667
,,GA53,33.8151047220001,-84.371870556
,,IL55,41.5355555560001,-88.9986111109999
,,LA92,30.3894527780001,-92.1473833329999
,,44MN,44.0436111110001,-94.418055556
,,07MN,44.2993888890001,-94.729508333
,,8MS1,33.5850444440001,-90.097736111
,,NM04,32.2592472220001,-107.767511111
,,WI39,43.0669444440001,-88.467222222
,,77KS,37.647486111,-96.841452778
,,TS51,28.6908333330001,-96.551633333
,,NH14,42.9294444440001,-71.860833333
,,MN23,48.453611111,-93.601111111
,,4MT7,45.261111111,-111.3
,,MT65,47.1169444440001,-109.376388889
,,53AR,36.3084473330001,-94.184225361
,,74CA,38.467502778,-120.803268056
,,GA00,33.825555556,-83.639722222
,,IL39,39.480255556,-87.844577778
,,03PR,39.065947222,-94.9217027779999
,,00AA,38.704022222,-101.473911111
,,LA89,29.72425,-90.636594444
,,05MN,47.5175,-92.230277778
,,MN61,46.7168888890001,-93.210222222
,,51AR,35.6774444440001,-93.732294444
,,1GE5,33.101236111,-84.3935333329999
,,74IL,40.755697222,-89.016336111
,,NE75,42.4003416670001,-96.430677778
,,NE78,42.074722222,-97.319027778
,,UT06,41.755224028,-111.820633417
,,UT08,40.771034361,-111.839077722
,,MU22,37.6886777780001,-90.194266667
,,MU17,39.263369444,-93.95705
,,77NY,43.3377,-76.726725
,,84WY,43.4461111110001,-105.743055556
,,IL80,40.108166667,-88.683130556
,,61IL,38.5742500000001,-89.906811111
,,00AR,38.969651083,-97.601556611
,,NE21,40.292016667,-99.593466667
,,5PA8,40.069583333,-75.302361111
,,96PA,41.170072222,-77.494477778
,,65MO,36.732825,-89.582127778
,,NE81,42.882777778,-98.6559722219999
,,0NY2,41.2310277780001,-74.047333333
,,99AA,61.218905556,-149.886480556
,,FA27,28.760197222,-82.628788889
,,LA17,31.482183333,-92.661375
,,MI30,44.9580388890001,-84.958908333
,,9NY0,41.391744444,-74.472277778
,,47VG,37.9933694440001,-79.8318555559999
,,58XS,31.8306936110001,-101.055945278
,,WY61,41.284722222,-105.51125
,,23JY,38.995816667,-100.223438889
,,59PA,41.902830556,-75.989186111
,,3XS8,31.100202778,-103.961391667
,,1XS4,30.6337444440001,-99.1946055559999
,,1XS0,27.9906745000001,-97.8942355
,,9AA1,61.682030556,-149.290736111
,,76AR,36.3496666670001,-92.450555556
,,50TE,29.148055556,-95.641083333
,,NE12,40.098494444,-98.977727778
,,59TE,30.4952777780001,-97.531388889
,,46TE,31.849722222,-101.06
,,42TE,29.606472222,-95.6188611109999
,,55CL,39.0530555560001,-122.095555556
,,GA77,34.872083333,-85.250361111
,,3LA5,30.6469666670001,-91.138277778
,,3MS2,34.8077805560001,-89.9813
,,TA29,27.7650295830001,-98.040906111
,,WI99,42.8854305560001,-89.121618056
,,WV68,39.355533333,-78.079041667
,,44CL,39.047854167,-121.950388889
,,MN93,45.302046111,-93.7681777779999
,,TA36,28.40669875,-97.730864583
,,TA10,27.4892697220001,-97.8502297219999
GAX,KGAX,,32.88525,-112.816305556
,,77ID,43.524444444,-116.406944444
,,4KT4,38.8264833330001,-84.816955556
,,0MI1,42.749069444,-83.1204083329999
,,78MO,37.4565569440001,-92.404130556
,,OH37,39.0855,-84.350197222
,,3PA1,40.133027778,-76.310777778
,,5VA9,36.584444444,-79.4313888889999
,,9AL7,32.3652777780001,-85.8119444439999
,,07ID,48.14921,-116.998013333
,,IL97,41.2736833330001,-88.444191667
,,LA94,32.9415000000001,-93.499255556
,,7MS7,32.3738250000001,-90.43695
,,30MT,46.5709277780001,-112.237941667
,,22NR,35.6375152780001,-78.9595668059999
EOD,KEOD,,36.5676526390001,-87.4814582499999
,,0TE3,29.7959250000001,-95.458930556
,,TE70,34.1315250000001,-101.42285
,,7TE1,29.9989722220001,-96.7611388889999
,,VA90,36.961166667,-76.6344444439999
,,99WI,44.1791666670001,-87.6313888889999
,,93CN,32.877638889,-117.226555556
,,IA32,41.3558166670001,-95.8482361109999
,,NE36,41.54925,-100.048966667
,,AA09,62.4775000000001,-147.774722222
,,5AL0,34.3651722220001,-86.422975
,,9AL8,34.1271944440001,-87.990833333
,,CO59,40.5458333330001,-104.564444444
,,CO95,38.052769444,-107.979511111
,,92FL,28.394366667,-81.476302778
,,AA10,61.5328916670001,-149.698761111
,,IL74,42.1774361110001,-88.3989444439999
,,NR80,35.2740555560001,-81.1391944439999
,,75NR,36.092013889,-80.7889749999999
,,NR20,35.030555556,-79.236666667
,,AZ88,32.6895027780001,-111.549319444
,,BE1,33.479027778,-112.256777778
,,04KS,37.398547056,-100.037094194
,,17NR,34.783769444,-78.576955556
,,99NR,35.391111111,-83.584722222
,,1TN9,36.503816667,-82.181788889
,,TE42,27.7487,-97.384902778
,,21CO,39.6033333330001,-104.711666667
,,65FA,26.2143888890001,-81.731655556
,,88FA,27.9955166670001,-82.370147222
,,70FA,27.562175,-80.599369444
,,03GA,32.5623055560001,-81.8576944439999
,,GA15,32.391944444,-81.7516666669999
,,33ID,43.379361111,-114.769444444
,,ID10,43.5948194440001,-116.832522222
,,11ID,45.242402778,-116.328663889
,,19ID,45.4412222220001,-116.399377778
,,IL85,41.846388889,-88.570277778
,,14IN,41.679396389,-85.9938359719999
,,36MA,42.338161111,-71.1091083329999
,,MI12,41.9055500000001,-83.6320111109999
,,6Y4,46.0520625,-87.2582902779999
,,MN37,44.953888889,-93.5038888889999
,,MN53,43.8783577780001,-95.1132188889999
,,OH02,40.8622194440001,-80.697472222
,,29OK,35.468522222,-98.486925
,,PS91,40.3055555560001,-78.918055556
,,70SC,34.400716667,-80.154969444
,,00WY,42.840361111,-106.224444444
,,CT04,41.789444444,-72.799166667
,,MA87,42.3525000000001,-71.025833333
,,06ME,44.4152472220001,-70.844275
,,ME44,43.9227388890001,-69.5956944439999
,,NH98,43.044063889,-71.316669444
,,NH54,42.8771692780001,-71.315345722
,,NH01,43.1417916670001,-70.8462611109999
,,NH99,43.4200805560001,-71.998858333
,,NH11,43.9610000000001,-71.888833333
,,NH10,43.5602388890001,-71.1949361109999
,,35PA,40.0256666670001,-78.4336638889999
,,0AA6,59.403055556,-136.013611111
,,NH02,43.4824166670001,-71.2453055559999
,,NH12,43.0373527780001,-71.469908333
,,NH08,44.693291667,-71.575008333
,,VT88,44.058938889,-73.019483333
,,8AL1,33.3547222220001,-86.855833333
,,99AL,33.427111111,-85.4934361109999
,,77AR,34.5975,-92.9369444439999
,,MO13,36.640433333,-94.4893472219999
,,28NR,35.3475,-81.9949999999999
,,ND36,48.1911666670001,-101.202508333
,,50SC,34.800221111,-82.89719625
,,96TN,35.3673000000001,-85.1616998329999
,,TX73,29.8222527780001,-94.902305556
,,00TX,32.544452,-95.67313
,,23ID,43.6482638890001,-114.904697222
,,95ID,46.0004555560001,-116.691186111
,,MD88,39.6800166670001,-76.452769444
,,ME81,43.7583333330001,-69.321611111
,,72MO,38.425972222,-91.2452777779999
,,00AS,34.942802778,-97.818019444
,,01OR,45.319705556,-118.105419444
,,TN13,36.328333333,-83.825555556
,,4VA2,39.3716666670001,-78.288611111
,,6VG8,39.1702777780001,-77.519166667
,,50WI,42.711388889,-87.883888889
,,00IG,39.724027778,-101.395994444
,,FA00,28.523111111,-81.5890277779999
,,ND10,46.9913083330001,-102.795222222
,,7PA7,41.5898361110001,-75.2619444439999
,,7PA6,41.933777778,-75.8738999999999
,,SD22,43.8285000000001,-96.717277778
,,70WI,43.8336944440001,-88.8189166669999
,,CN22,36.7065208330001,-120.860034722
,,LS15,32.296233333,-91.540041667
,,LS20,32.2561055560001,-91.7198861109999
,,15LA,32.4029166670001,-93.798694444
,,95TN,36.5265833330001,-87.172805556
,,TA37,32.427680556,-95.711388889
,,TA42,30.2602277780001,-96.5978361109999
,,70TA,31.193502778,-95.893730556
,,22TA,32.2153805560001,-97.1402166669999
,,76TA,31.301419444,-98.2243722219999
,,85TA,32.463158333,-97.149855556
,,VA15,36.8512166670001,-76.191541667
,,WI74,44.667861111,-91.891111111
,,11CN,40.585555556,-122.387777778
,,CN95,37.9933055560001,-121.492290278
,,MI96,42.3672222220001,-82.9675
,,MI94,44.7445138890001,-85.750111111
,,0MI8,42.115975,-83.214669444
,,MN96,48.6026138890001,-93.3896694439999
,,3OH3,39.333238889,-82.029194444
,,OH55,39.392722222,-81.67205
,,04OH,41.237758333,-81.815497222
,,8OH6,40.750947222,-82.723905556
,,OH14,39.610441667,-83.584972222
,,70TE,33.321666667,-96.324058333
,,7TS9,34.603616667,-102.859838889
,,7TS4,32.0561666670001,-96.045972222
,,8TE6,31.9032,-106.5653
,,0TS0,30.2517111110001,-98.562438889
,,7TA6,30.3822111110001,-99.619263889
,,9TS5,30.332777778,-97.971944444
,,0TS9,35.340105556,-100.629575
,,7TS7,31.198516667,-99.578305556
,,5TS7,35.2017250000001,-102.151605556
,,3MI1,44.250532417,-85.724473222
,,66VG,37.182166667,-77.3607222219999
,,7AL3,33.600448,-85.8642829999999
,,88AZ,33.640908333,-111.056916667
,,IL27,40.1300000000001,-88.831666667
,,IL68,41.4320666670001,-88.522472222
,,6IL7,39.3830236110001,-89.256254167
,,2IL0,42.1813888890001,-89.676944444
,,8KT8,38.331916667,-85.077972222
,,LS21,30.2664444440001,-92.1850277779999
,,NH23,44.135408333,-72.0244777779999
,,4OK0,36.1615444440001,-97.8619486109999
,,2DE8,38.913572222,-75.3453361109999
,,ID09,43.26,-115.248611111
,,9OK9,35.561633333,-97.2558333329999
,,2OK1,34.1923025,-96.518658
,,SC57,33.540569444,-79.5341749999999
,,00CN,32.7273736110001,-116.459741667
,,LS26,30.636156944,-90.307638889
,,26OH,41.209805556,-82.356116667
,,5AL4,32.8808333330001,-86.621944444
,,7AL1,34.99375,-87.341944444
,,0CN1,37.4521777780001,-120.764758333
,,CN16,38.6708611110001,-121.142838889
,,10CN,38.5433333330001,-122.475
,,FA95,28.7837388890001,-81.348727778
,,FA75,28.364,-81.2751916669999
,,FL15,28.6211111110001,-81.639166667
,,FA90,28.405255556,-80.618669444
,,FD75,28.261927778,-82.18565
,,68IL,40.6136111110001,-87.5622222219999
,,89IL,39.9168888890001,-88.304833333
,,42KS,37.010690278,-98.4545277779999
,,5MD4,38.6565486110001,-75.721459722
,,MN84,45.3141666670001,-95.613888889
,,96MN,43.9902777780001,-96.3233333329999
,,MN68,45.656818,-93.482312
,,0TX7,33.0929444440001,-96.390027778
,,82TE,33.4212527780001,-101.938541667
,,11UT,41.2538527780001,-111.711061111
,,05M,40.4247222220001,-111.880277778
,,7WI7,43.454166667,-90.427222222
,,27WV,38.4788194440001,-81.803694444
,,8AK5,62.513888889,-150.265277778
,,CN49,38.7665981110001,-121.248095
,,1DA,45.534577778,-116.530916667
,,7IL9,41.4814944440001,-88.7050694439999
,,1MI7,43.6152777780001,-84.7505555559999
,,3MN3,45.2002722220001,-96.007611111
,,MN64,44.7736583330001,-94.971947222
,,MT59,46.307638889,-114.111527778
,,NR15,33.9534091670001,-78.012394722
,,ND53,47.0463888890001,-97.388055556
,,35OK,36.0539972220001,-97.8423583329999
,,34OK,36.046991667,-97.874902778
,,TA62,31.55855,-106.203630556
,,TA50,32.175986111,-95.635513889
,,6AL9,30.948611111,-87.7455555559999
,,26CO,40.579166667,-102.289166667
,,25LA,30.5460694440001,-90.576333333
,,71LA,30.421204167,-92.234198611
,,80OK,35.158381944,-97.548229167
,,73OK,34.357027778,-96.734861111
,,SD59,45.022277778,-97.8448611109999
,,TA92,32.919634833,-97.309803833
,,TA85,29.566358361,-98.059988861
,,7CO4,39.288333333,-103.246944444
,,F15,29.2418277780001,-81.0323299999999
,,FA98,26.2738416670001,-81.787872222
,,57FD,29.1724722220001,-82.139111111
,,IA60,42.786033333,-91.0999416669999
,,17LA,30.2025305560001,-93.263036111
,,31MD,38.340216667,-75.2105444439999
,,NE95,40.2293361110001,-100.856841667
,,NE64,41.1624347220001,-100.978451389
,,NE22,41.1222388890001,-100.771183333
,,UT01,41.5182500000001,-111.802416667
,,6VG4,38.9402777780001,-77.541111111
,,VA49,38.331111111,-78.7544444439999
,,IL49,40.407341667,-89.737208333
,,IL53,41.785829167,-89.0300972219999
,,34MN,48.706388889,-94.601888889
,,6MS6,32.4014611110001,-89.897081944
,,73TA,26.158425,-97.388688889
,,53WI,44.742138889,-91.5853611109999
,,GA01,34.1769444440001,-83.9358333329999
,,8Y8,43.2659722220001,-94.562509722
,,IL83,41.5995833330001,-89.5990277779999
,,7MI4,43.041166667,-84.2976944439999
,,00MT,45.6750000000001,-110.52515
,,90NR,36.3113083330001,-77.483033333
,,30NR,34.7095833330001,-78.5711388889999
,,45NR,34.2042872220001,-77.919951528
,,NH97,43.384089139,-72.341546667
,,41NH,44.90385,-71.481125
,,16NY,43.251948611,-73.563195833
,,77TA,33.150833333,-96.0119444439999
,,VT65,44.2193694440001,-72.5604083329999
,,26VT,42.8438972220001,-72.567033333
,,AK53,61.2570891670001,-153.797883056
,,AZ05,33.1125000000001,-112.661666667
,,AK48,61.5312868890001,-150.003705889
,,75CL,34.0667361110001,-118.446383333
,,CN30,33.2115833330001,-117.354166667
,,FA96,28.6580277780001,-81.228444444
,,FD01,27.9699805560001,-82.345583333
,,IN40,41.538333333,-87.5144444439999
,,5IN8,41.258702778,-85.828805556
,,7KY5,36.8516666670001,-83.8691666669999
,,LS32,30.3616944440001,-91.007294444
,,LS29,32.512561111,-93.736322222
,,MA17,42.3515833330001,-71.024972222
,,ME21,43.729066667,-70.1269833329999
,,MI21,42.6215388890001,-82.8756999999999
,,6Y3,45.482097222,-85.780833333
,,NE67,42.107656944,-97.341313889
,,OH33,41.442733333,-80.6920499999999
,,OH41,39.180747222,-83.783663889
,,66VT,43.8828333330001,-73.2864999999999
,,2LA8,30.593175,-89.8734777779999
,,MA11,41.354222222,-70.804755556
,,MU31,39.7935416670001,-94.4363611109999
,,17MU,39.6827916670001,-94.372097222
,,NR25,35.5502777780001,-76.6238888889999
,,NH03,42.7941666670001,-71.3677777779999
,,71NH,43.6008722220001,-71.466338889
,,NH36,44.4865,-71.554
,,NH05,42.899444444,-71.646666667
,,31NH,43.223283333,-71.248958333
,,NH47,42.892513889,-71.941116667
,,12OK,34.0021750000001,-96.770147222
,,SD30,43.071905556,-98.954980556
,,UT90,41.585369444,-111.9037
,,18VT,43.2984666670001,-72.4945888889999
,,AZ04,32.660847222,-111.681530556
,,ME83,43.7011805560001,-70.7773611109999
,,MI73,42.6013178330001,-84.400794
,,NH25,43.1322666670001,-71.4395361109999
,,NJ99,40.349527778,-74.1905833329999
,,05NV,39.025833333,-114.095
,,06NV,39.098333333,-114.150277778
,,07NV,39.1022222220001,-114.053333333
,,14OK,34.9574666670001,-96.338358333
,,57OR,45.342777778,-122.696666667
,,AZ06,32.786336111,-113.9386
,,MD23,39.1448325000001,-76.040499444
,,MI1,43.7538645830001,-84.810941472
,,96MI,45.395583333,-84.874333333
,,96OH,40.771416667,-82.5949166669999
